Mã BĐS,Địa chỉ,Mã ĐVHC,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
21798239," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,74.0,2,2,2,13/12/2022,1730000000
21813505," Nguyễn Khoái, Phường 1, Quận 4, TPHCM",773,120.0,3,2,2,13/12/2022,1790000000
21813459," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",771,150.0,4,4,2,13/12/2022,7580000000
21813450," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",765,83.0,2,2,2,13/12/2022,3530000000
21808574," Đường số 104, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,75.0,2,1,2,13/12/2022,3390000000
21224516," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,135.0,3,2,2,13/12/2022,5350000000
21800425," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",773,50.0,1,1,2,13/12/2022,1340000000
21800250," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",778,70.0,2,2,2,13/12/2022,2290000000
21252781," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,100.0,3,2,2,13/12/2022,4300000000
21800242," Nguyễn Văn Tưởng, Phường Tân Phú, Quận 7, TPHCM",778,99.0,2,2,2,13/12/2022,2630000000
21253654," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,158.0,3,2,2,13/12/2022,6950000000
21800093," Nguyễn Khoái, Phường 1, Quận 4, TPHCM",773,90.0,3,2,2,13/12/2022,2670000000
21798618," Nguyễn Văn Linh, Xã Phong Phú, Huyện Bình Chánh, TPHCM",785,107.0,3,2,2,13/12/2022,1350000000
21798575," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",767,71.0,2,2,2,13/12/2022,2086000000
21798526," Nguyễn Thị Thập, Phường Bình Thuận, Quận 7, TPHCM",778,70.0,2,2,2,13/12/2022,1590000000
21798495," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",773,68.0,2,2,2,13/12/2022,2365000000
21798469," Quốc Hương, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",769,95.0,2,2,2,13/12/2022,2595000000
21798443," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",767,68.0,2,2,2,13/12/2022,1690000000
20904814," Tôn Dật Tiên, Phường Tân Phong, Quận 7, TPHCM",778,108.0,2,2,2,13/12/2022,4750000000
21798408," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",773,175.0,3,3,2,13/12/2022,7970000000
20919483," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,120.0,3,2,2,13/12/2022,9100000000
21798362," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",769,60.0,2,1,2,13/12/2022,1960000000
21798345," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",769,74.0,2,2,2,13/12/2022,2480000000
21830886," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",769,90.0,2,2,2,13/12/2022,544000000
21798305," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,68.0,2,2,2,13/12/2022,2390000000
21824237," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",778,57.0,2,1,2,13/12/2022,1825000000
21843024," Nguyễn Đình Chiểu, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",770,75.0,2,2,2,13/12/2022,2980000000
21798994," Tô Hiến Thành, Phường 14, Quận 10, TPHCM",771,78.0,2,2,2,13/12/2022,3360000000
21152318," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,120.0,3,2,2,13/12/2022,5500000000
21800020," Lý Thường Kiệt, Phường 14, Quận 10, TPHCM",771,90.0,3,2,2,13/12/2022,2297000000
21798988," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,74.0,2,1,2,13/12/2022,1770000000
21800034," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",765,113.0,2,2,2,13/12/2022,2990000000
21800039," An Dương Vương, Phường 4, Quận 5, TPHCM",774,104.0,3,2,2,13/12/2022,3190000000
21800044," Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",766,86.0,2,2,2,13/12/2022,1693000000
21252959," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,124.0,3,2,2,13/12/2022,10400000000
21800049," Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,56.0,2,1,2,13/12/2022,1654000000
21800065," Cộng Hòa, Phường 12, Quận Tân Bình, TPHCM",766,74.0,2,2,2,13/12/2022,1832000000
21800069," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",778,57.0,2,1,2,13/12/2022,1260000000
21800262," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",760,88.0,2,2,2,13/12/2022,3890000000
21800418," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,99.0,3,2,2,13/12/2022,3150000000
21800420," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",773,65.0,2,1,2,13/12/2022,1770000000
21824253," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",760,69.0,2,1,2,13/12/2022,4362000000
21827286," Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, TPHCM",768,75.0,2,2,2,13/12/2022,2959000000
21827297," Đường số 20, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM",769,85.0,2,2,2,13/12/2022,1983000000
21800017," Hậu Giang, Phường 11, Quận 6, TPHCM",775,97.0,3,2,2,13/12/2022,2034000000
21800028," Nguyễn Văn Dung, Phường 6, Quận Gò Vấp, TPHCM",764,60.0,2,2,2,13/12/2022,1563000000
21800073," Lạc Long Quân, Phường 3, Quận 11, TPHCM",772,72.0,2,2,2,13/12/2022,2430000000
21181520," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,56.51,2,1,2,13/12/2022,2250000000
21800257," Bến Vân Đồn, Phường 2, Quận 4, TPHCM",773,55.0,1,1,2,13/12/2022,1198000000
21804079," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",760,79.0,2,2,2,13/12/2022,4287000000
21804115," Thạnh Xuân 13, Phường Thạnh Xuân, Quận 12, TPHCM",761,57.0,2,1,2,13/12/2022,1580000000
21804085," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",769,81.0,2,2,2,13/12/2022,1925000000
20965406," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,128.0,3,2,2,13/12/2022,5600000000
21818040," Trương Công Định, Phường 14, Quận Tân Bình, TPHCM",766,68.0,2,2,2,13/12/2022,1680000000
21824037," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",773,65.0,2,2,2,13/12/2022,1983000000
21824158," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",765,81.0,2,2,2,13/12/2022,3683000000
21824180," Mai Chí Thọ, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",769,51.0,1,1,2,13/12/2022,1630000000
21130634," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,125.0,3,2,2,13/12/2022,5400000000
21266813," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,71.0,2,1,2,13/12/2022,2300000000
20904737," Tôn Dật Tiên, Phường Tân Phong, Quận 7, TPHCM",778,143.0,3,2,2,13/12/2022,5100000000
21956377," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",766,57.0,2,1,4,13/12/2022,3450000000
21237354," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,130.0,3,2,2,13/12/2022,6100000000
21285107," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",778,77.0,2,2,2,13/12/2022,3750000000
20918730," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,135.0,3,2,2,13/12/2022,5800000000
21233101," Đường số 17, Phường Tân Phú, Quận 7, TPHCM",778,121.0,3,2,2,13/12/2022,6200000000
20900370," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,130.0,3,2,2,13/12/2022,5800000000
21247527," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,89.0,2,2,2,13/12/2022,4200000000
21243581," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,100.0,3,2,2,13/12/2022,43999000
21257297," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,135.0,3,2,2,13/12/2022,8500000000
21267480," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,123.0,3,2,2,13/12/2022,6200000000
21285154," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",778,77.0,2,2,2,13/12/2022,3650000000
21963990," Tố Hữu, Phường Mộ Lao, Quận Hà Đông, Hà Nội",268,45.0,1,1,2,13/12/2022,1980000000
21964021," Lê Văn Khương, Phường Thới An, Quận 12, TPHCM",761,113.0,2,2,2,13/12/2022,2299000000
21964100," Hoàng Quốc Việt, Xã Tân Lập, Huyện Đan Phượng, Hà Nội",273,80.0,2,2,1,13/12/2022,1450000000
21964277," Lê Văn Khương, Phường Thới An, Quận 12, TPHCM",761,113.0,2,2,2,13/12/2022,2299000000
21964741," Song Hành, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,121.0,3,2,3,13/12/2022,10200000000
21964499," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",765,131.0,3,2,2,13/12/2022,13500000000
21964738," Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TPHCM",768,145.0,3,3,2,13/12/2022,6500000000
21964742," Kỳ Đồng, Phường 9, Quận 3, TPHCM",770,82.0,2,2,2,13/12/2022,4200000000
21964732," Tản Đà, Phường 11, Quận 5, TPHCM",774,100.0,3,2,2,13/12/2022,4800000000
21964089," Nguyễn Văn Trỗi, Phường 11, Quận Phú Nhuận, TPHCM",768,79.0,2,2,4,13/12/2022,4680000000
21963817," Trường Sa, Xã Đông Hội, Huyện Đông Anh, Hà Nội",17,92.0,3,2,2,13/12/2022,2300000000
21963799," Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, TPHCM",761,100.0,3,2,4,13/12/2022,4000000000
21963991," Lý Chiêu Hoàng, Phường 10, Quận 6, TPHCM",775,51.0,2,1,4,13/12/2022,1850000000
21964002," Đường 3 Tháng 2, Phường 12, Quận 10, TPHCM",771,98.0,2,2,4,13/12/2022,8800000000
21963285," Bà Huyện Thanh Quan, Phường 6 (Phường Võ Thị Sáu), Quận 3, TPHCM",770,130.0,3,3,2,12/12/2022,13000000000
21963276," Kỳ Đồng, Phường 9, Quận 3, TPHCM",770,82.0,2,2,2,12/12/2022,4200000000
21937490," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,76.0,2,2,2,12/12/2022,3020000000
21848948," Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, TPHCM",777,70.0,2,2,2,12/12/2022,1300000000
21961380," Xuân Quan, Xã Xuân Quan, Huyện Văn Giang, Hưng Yên",326,58.0,2,1,1,12/12/2022,2400000000
21847965," Trần Đại Nghĩa, Phường Tân Tạo A, Quận Bình Tân, TPHCM",777,60.0,3,1,2,12/12/2022,1300000000
21927248," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",778,122.0,3,2,2,12/12/2022,5250000000
21848474," Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",767,60.0,3,2,2,12/12/2022,1350000000
21927295," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,118.0,3,2,2,12/12/2022,3900000000
21928248," Tôn Dật Tiên, Phường Tân Phong, Quận 7, TPHCM",778,146.0,3,2,2,12/12/2022,8400000000
21928297," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",778,110.0,3,2,2,12/12/2022,5100000000
21928276," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,100.0,3,2,2,12/12/2022,4950000000
21847987," Tạ Quang Bửu, Phường 8, Quận 8, TPHCM",776,100.0,4,3,2,12/12/2022,3200000000
21928339," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,128.0,3,2,2,12/12/2022,5600000000
21928689," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",778,340.0,4,3,2,12/12/2022,6100000000
21849000," Nguyên Hồng, Phường 1, Quận Gò Vấp, TPHCM",764,60.0,3,2,2,12/12/2022,1400000000
21928059," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,130.0,3,2,2,12/12/2022,8100000000
21928681," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",778,140.0,3,2,2,12/12/2022,3900000000
21935703," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,135.0,3,2,2,12/12/2022,5800000000
21935764," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,118.0,3,2,2,12/12/2022,5400000000
21938424," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,118.0,3,2,2,12/12/2022,3850000000
21962510," Hoa Sứ, Phường 7, Quận Phú Nhuận, TPHCM",768,107.0,2,2,2,12/12/2022,5000000000
21560379," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,68.66,2,2,2,12/12/2022,2500000000
20383837," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TP.HCM",778,117.0,3,2,2,12/12/2022,4700000000
21006777," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,71.0,2,2,2,12/12/2022,2600000000
21801776," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",786,70.0,2,2,4,12/12/2022,3850000000
21936419," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",778,47.3,1,1,4,12/12/2022,2755000000
21936439," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",778,72.14,2,2,4,12/12/2022,3570000000
21962477," Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",767,81.0,2,2,2,12/12/2022,2300000000
21962769," DT 743C, Phường Tân Đông Hiệp, Thành Phố Dĩ An, Bình Dương",724,27.36,1,1,4,12/12/2022,733248000
21962888," Dương Văn Bé, Phường Vĩnh Tuy, Quận Hai Bà Trưng, Hà Nội",7,118.0,3,2,2,12/12/2022,4756000000
21962683," DT 743C, Phường Tân Đông Hiệp, Thành Phố Dĩ An, Bình Dương",724,38.0,1,1,4,12/12/2022,732000000
21962650," DT 743C, Phường Tân Đông Hiệp, Thành Phố Dĩ An, Bình Dương",724,36.0,2,2,1,12/12/2022,732000000
21962702," DT 743C, Phường Tân Đông Hiệp, Thành Phố Dĩ An, Bình Dương",724,38.0,1,1,4,12/12/2022,732000000
21962784," Điện Biên Phủ, Phường 7 (Phường Võ Thị Sáu), Quận 3, TPHCM",770,138.0,2,2,2,12/12/2022,23800000000
21962932," Nguyễn Văn Quá, Phường Tân Hưng Thuận, Quận 12, TPHCM",761,80.0,3,2,2,12/12/2022,3200000000
21962959," Quốc Lộ 5, Xã Đa Tốn, Huyện Gia Lâm, Hà Nội",18,50.1,1,1,1,12/12/2022,1999000000
21963036," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",769,81.0,3,2,4,12/12/2022,3000000000
21963233," Điện Biên Phủ, Phường 22, Quận Bình Thạnh, TPHCM",765,140.0,3,2,2,12/12/2022,14500000000
21962348," Quốc Lộ 1K, Phường Bửu Long, TP. Biên Hoà, Đồng Nai",731,94.0,2,2,4,12/12/2022,3150000000
21962485," Huỳnh Văn Nghệ, Phường Phúc Đồng, Quận Long Biên, Hà Nội",4,75.0,2,2,4,12/12/2022,2400000000
21963428," Phan Văn Đáng, Phường Thạnh Mỹ Lợi, Quận 2 (TP. Thủ Đức), TPHCM",769,84.0,2,2,2,12/12/2022,6800000000
21963332," Đường ĐT 743C, Phường Tân Đông Hiệp, Thành Phố Dĩ An, Bình Dương",724,27.36,1,1,4,12/12/2022,900000000
21926346," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",769,69.0,2,2,4,11/12/2022,2600000000
21924581," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",769,69.0,2,2,0,11/12/2022,4500000000
20497946," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TP.HCM",778,68.0,2,2,2,11/12/2022,2300000000
21626418," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,89.0,2,2,2,11/12/2022,4200000000
21962000," Phùng Hưng, Phường Phúc La, Quận Hà Đông, Hà Nội",268,102.0,3,2,1,11/12/2022,2600000000
21961646," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",778,108.0,2,2,2,11/12/2022,4750000000
21293329," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,100.0,3,2,2,10/12/2022,4400000000
21725165," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,71.0,2,1,2,10/12/2022,2550000000
20888221," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",778,130.0,3,2,2,10/12/2022,5800000000
21428301," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,89.0,2,2,2,10/12/2022,4100000000
20273168," Đường số 17, Phường Tân Phú, Quận 7, TP.HCM",778,122.0,3,2,2,10/12/2022,4300000000
20972541," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,118.0,3,2,2,10/12/2022,4600000000
20993212," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,90.0,2,2,2,10/12/2022,4200000000
21280779," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",778,80.0,2,2,2,10/12/2022,4300000000
21007251," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,56.0,2,1,2,10/12/2022,2100000000
21077537," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",778,71.0,2,2,2,10/12/2022,3550000000
21145687," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,72.0,2,2,2,10/12/2022,2500000000
21293187," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,100.0,3,2,2,10/12/2022,4400000000
21307984," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,72.0,2,2,2,10/12/2022,2800000000
21525171," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,69.0,2,2,2,10/12/2022,2600000000
21561913," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,89.0,2,2,2,10/12/2022,4250000000
21610111," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,74.0,2,2,2,10/12/2022,3000000000
20978991," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,118.0,3,2,2,10/12/2022,4500000000
20969033," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",778,90.0,2,2,2,10/12/2022,4300000000
21814346," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,68.0,2,2,2,10/12/2022,2700000000
21829353," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,70.0,2,2,2,10/12/2022,2700000000
21829361," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,88.0,3,2,2,10/12/2022,3300000000
21829362," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,74.0,2,2,2,10/12/2022,3450000000
21829365," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,89.0,3,2,2,10/12/2022,3400000000
21829368," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,71.0,2,2,2,10/12/2022,2600000000
21829371," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",778,71.0,2,1,2,10/12/2022,2700000000
21829378," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,68.0,2,22,2,10/12/2022,2750000000
21607567," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,70.12,3,2,2,10/12/2022,2750000000
21698827," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",778,70.0,2,2,2,10/12/2022,2650000000
21895607," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",778,98.0,2,2,4,10/12/2022,6000000000
21955060," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TPHCM",778,137.0,3,2,2,10/12/2022,9200000000
21788775," Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TPHCM",768,93.0,3,3,2,10/12/2022,5200000000
21829190," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",765,72.0,2,2,2,10/12/2022,6550000000
21948472," Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TPHCM",768,145.0,3,3,2,10/12/2022,6500000000
21950691," Võ Văn Kiệt, Phường Cô Giang, Quận 1, TPHCM",760,77.0,2,2,2,10/12/2022,3600000000
21949641," Phạm văn hai, Phường 3, Quận Tân Bình, TPHCM",766,65.0,2,2,2,10/12/2022,3350000000
21953134," Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TPHCM",768,88.0,2,2,2,10/12/2022,4600000000
21948489," Kỳ Đồng, Phường 9, Quận 3, TPHCM",770,82.0,2,2,2,10/12/2022,4300000000
21953526," Tản Đà, Phường 11, Quận 5, TPHCM",774,100.0,3,2,2,10/12/2022,4800000000
21950697," Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TPHCM",768,114.0,3,2,2,10/12/2022,5800000000
21949364," Kỳ Đồng, Phường 9, Quận 3, TPHCM",770,82.0,2,2,2,10/12/2022,4300000000
21954553," Võ Văn Kiệt, Phường Cô Giang, Quận 1, TPHCM",760,77.0,2,2,2,10/12/2022,3600000000
21956559," Hoa Sứ, Phường 7, Quận Phú Nhuận, TPHCM",768,107.0,2,2,2,10/12/2022,5000000000
21953530," Hùng Vương, Phường 12, Quận 5, TPHCM",774,130.0,3,3,2,10/12/2022,5600000000
21950908," Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TPHCM",768,145.0,3,3,2,10/12/2022,6500000000
21955535," Chu Văn An, Phường 12, Quận Bình Thạnh, TPHCM",765,110.0,2,2,2,10/12/2022,4500000000
21953151," Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TPHCM",768,114.0,3,2,2,10/12/2022,5800000000
21954783," Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",767,81.0,2,2,2,10/12/2022,2300000000
21956544," Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TPHCM",768,88.0,2,2,2,10/12/2022,4600000000
21953538," Phạm văn hai, Phường 3, Quận Tân Bình, TPHCM",766,54.0,2,2,2,10/12/2022,3100000000
21957376," Hoa Sứ, Phường 7, Quận Phú Nhuận, TPHCM",768,126.0,2,2,2,10/12/2022,6900000000
21955541," Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TPHCM",768,114.0,3,2,2,10/12/2022,5800000000
21954800," Cao Đạt, Phường 1, Quận 5, TPHCM",774,70.0,2,1,2,10/12/2022,2800000000
21955549," Phan Đăng Lưu, Phường 1, Quận Phú Nhuận, TPHCM",768,145.0,3,3,2,10/12/2022,6500000000
21960469," Phạm văn hai, Phường 3, Quận Tân Bình, TPHCM",766,65.0,2,2,2,10/12/2022,3300000000
21768958," Trường Lưu, Phường Long Trường, Quận 9 (TP. Thủ Đức), TPHCM",769,63.0,2,1,2,10/12/2022,2457000000
21817187," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",769,70.0,2,2,2,10/12/2022,4200000000
21748063," Đường D6, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",769,70.0,2,2,2,10/12/2022,2730000000
21773173," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",769,70.0,2,2,2,10/12/2022,2920000000
21749086," Đường D6, Phường Phước Long B, Quận 9 (TP. Thủ Đức), TPHCM",769,73.0,2,2,2,10/12/2022,2847000000
