,Mã BĐS,Địa chỉ,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
4173,21596100," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",89.0,2,2,2,20/03/2023,5290000000
4174,21263637," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3550000000
4175,21823438," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,5600000000
4177,21823451," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112.0,3,2,4,20/03/2023,5400000000
4178,21263555," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,4500000000
4179,21824088," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",86.0,2,2,4,20/03/2023,6200000000
4180,21262637," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,1,4,20/03/2023,3450000000
4181,21823433," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",92.0,2,2,4,20/03/2023,4700000000
4182,21262551," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",68.0,2,2,4,20/03/2023,2750000000
4183,21821517," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112.0,2,2,4,20/03/2023,5600000000
4184,21262618," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",65.0,2,1,4,20/03/2023,3190000000
4185,21821513," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5200000000
4186,21262600," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,4800000000
4187,21820788," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",107.0,3,2,4,20/03/2023,6800000000
4188,21262574," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3200000000
4189,21262528," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3500000000
4190,21820784," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,5147000000
4191,21250857," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,4250000000
4192,21817601," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112.0,3,2,4,20/03/2023,5300000000
4193,21235856," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,1,4,20/03/2023,3100000000
4194,21817584," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3680000000
4195,21250854," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,1,4,20/03/2023,3500000000
4196,21787927," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,6800000000
4197,21223816," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5150000000
4198,21787930," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",86.0,2,2,4,20/03/2023,6170000000
4199,21262503," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,4500000000
4200,21758707," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.0,2,2,4,20/03/2023,5080000000
4202,21413610," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,1,4,20/03/2023,3200000000
4203,21749593," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117.0,3,2,4,20/03/2023,5600000000
4204,21255480," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3250000000
4205,21749541," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4400000000
4206,21253560," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",121.0,3,2,4,20/03/2023,8500000000
4207,21253480," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,3000000000
4208,21253432," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,3150000000
4209,21614126," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,0,20/03/2023,6800000000
4210,21253454," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,2,20/03/2023,4900000000
4211,21823443," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",121.0,3,2,4,20/03/2023,8600000000
4212,21253260," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",160.0,2,2,4,20/03/2023,8900000000
4213,21250943," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",53.0,1,1,4,20/03/2023,2500000000
4214,21787988," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112.0,2,2,4,20/03/2023,5600000000
4216,21787974," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5200000000
4217,21250934," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3250000000
4218,21787983," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5180000000
4219,21253215," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",53.0,1,1,4,20/03/2023,2700000000
4220,21787964," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4450000000
4221,21250922," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,4800000000
4222,21250863," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",127.0,3,3,4,20/03/2023,4500000000
4223,21250849," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112.0,2,2,4,20/03/2023,5250000000
4224,21219161," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,2,2,4,20/03/2023,4500000000
4225,21214614," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,3450000000
4226,21758719," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117.0,3,3,4,20/03/2023,6850000000
4227,21215859," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",156.0,3,3,4,20/03/2023,6000000000
4228,21210102," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",92.0,2,2,4,20/03/2023,4500000000
4229,21758706," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,5280000000
4230,21377091," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3500000000
4231,21758691," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4400000000
4232,21217368," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",107.0,3,2,4,20/03/2023,5500000000
4233,21758687," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",141.0,3,3,4,20/03/2023,7800000000
4234,21255489," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4150000000
4235,21216315," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,3180000000
4236,21216244," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,5400000000
4237,21628343," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,0,20/03/2023,3400000000
4238,21215502," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3500000000
4239,21213847," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,1,4,20/03/2023,2900000000
4240,21618448," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",160.0,3,3,4,20/03/2023,8600000000
4241,21213782," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",97.7,2,2,4,20/03/2023,4900000000
4242,21213840," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112.0,2,2,4,20/03/2023,5500000000
4243,21213775," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",53.0,1,1,4,20/03/2023,2600000000
4244,21213759," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",100.0,2,2,4,20/03/2023,4900000000
4245,21787922," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4400000000
4246,21210041," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.0,2,2,4,20/03/2023,4100000000
4247,21209957," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",160.0,2,2,4,20/03/2023,8700000000
4248,21765332," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4450000000
4249,21208674," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3300000000
4250,21765320," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",121.0,3,2,4,20/03/2023,7890000000
4251,21209932," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.0,2,2,4,20/03/2023,4500000000
4252,21765316," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,6900000000
4253,21208664," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,2990000000
4254,21208656," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,3,4,20/03/2023,5000000000
4255,21205373," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,3050000000
4256,21208648," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,3250000000
4257,21204810," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.8,2,2,4,20/03/2023,4300000000
4258,21242601," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",127.0,3,3,4,20/03/2023,5000000000
4259,21652197," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",160.0,3,3,0,20/03/2023,8500000000
4260,21304337," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,4800000000
4261,21652180," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",92.0,2,2,4,20/03/2023,4600000000
4262,21628313," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",86.0,2,2,4,20/03/2023,6560000000
4263,21618460," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",53.0,1,1,4,20/03/2023,2700000000
4264,21622974," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,5440000000
4265,21618458," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",84.0,2,2,4,20/03/2023,4500000000
4266,21758682," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",141.0,3,3,4,20/03/2023,8000000000
4267,21765354," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4450000000
4268,21751322," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117.0,3,2,4,20/03/2023,7120000000
4269,21751259," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,5380000000
4270,21224108," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",53.0,1,1,4,20/03/2023,2650000000
4271,21751223," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117.0,3,2,4,20/03/2023,6980000000
4272,21223781," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4675000000
4273,21751247," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,5400000000
4274,21222447," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3600000000
4275,21222409," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,4600000000
4276,21749602," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117.0,3,2,4,20/03/2023,5600000000
4277,21214825," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,1,4,20/03/2023,3180000000
4278,21217481," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,2,2,4,20/03/2023,4500000000
4279,21675446," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,5150000000
4280,21208646," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3400000000
4281,21675440," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,0,20/03/2023,5141000000
4282,21249414," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.8,2,2,4,20/03/2023,4950000000
4283,21249420," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112.0,3,2,4,20/03/2023,5300000000
4284,21675420," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",121.0,3,3,4,20/03/2023,8100000000
4285,21675409," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",86.0,2,2,4,20/03/2023,6000000000
4286,21222211," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",87.0,2,2,4,20/03/2023,6000000000
4287,21221407," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3450000000
4288,21652214," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,0,20/03/2023,3650000000
4289,21223873," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4300000000
4290,22054899," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",65.0,2,2,3,20/03/2023,2430000000
4291,21222230," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.8,2,2,4,20/03/2023,4400000000
4292,21732950," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5250000000
4293,21221414," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,4950000000
4294,22054657," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",75.0,2,2,2,20/03/2023,3640000000
4295,21221389," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,4900000000
4296,21219267," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.0,2,2,4,20/03/2023,5200000000
4297,21765369," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4452000000
4298,21221378," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117.0,3,1,4,20/03/2023,5700000000
4299,21221364," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.8,2,2,4,20/03/2023,4800000000
4300,21712231," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",160.0,3,3,4,20/03/2023,8500000000
4301,21221355," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",127.0,3,3,4,20/03/2023,4500000000
4302,22016351," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",76.0,2,2,2,20/03/2023,3640000000
4303,21219299," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,3200000000
4304,21219211," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",127.0,3,3,4,20/03/2023,4500000000
4305,21684627," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5080000000
4306,22008536," Trường Chinh, Phường Tân Thới Nhất, Quận 12, TPHCM",65.0,2,2,2,20/03/2023,2150000000
4307,21219124," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4300000000
4308,21684620," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5080000000
4309,22001787," Lê Đức Thọ, Phường 15, Quận Gò Vấp, TPHCM",53.0,2,1,4,20/03/2023,2250000000
4310,21217451," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,1,1,4,20/03/2023,2550000000
4311,21684616," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,0,20/03/2023,5150000000
4312,21219055," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,7000000000
4313,21213766," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112.0,3,3,4,20/03/2023,4250000000
4314,21684611," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4500000000
4315,21836287," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",56.0,1,1,3,20/03/2023,2900000000
4316,21256881," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4200000000
4317,21885505," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",85.0,2,2,2,20/03/2023,3900000000
4318,21678535," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112.0,2,2,4,20/03/2023,5850000000
4319,21678532," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5100000000
4320,21204832," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3250000000
4321,21204823," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4800000000
4322,21614134," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",121.0,3,2,4,20/03/2023,8200000000
4323,21999088," Hồng Lạc, Phường 10, Quận Tân Bình, TPHCM",76.0,2,2,2,20/03/2023,2870000000
4324,21204816," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3500000000
4325,21980362," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",76.0,2,2,2,20/03/2023,3700000000
4326,21204790," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",107.0,3,2,4,20/03/2023,5450000000
4327,21977578," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",65.0,2,2,4,20/03/2023,2000000000
4328,21204804," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",119.0,3,2,4,20/03/2023,5150000000
4329,21743064," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117.0,3,2,4,20/03/2023,5500000000
4330,21204781," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3250000000
4331,21743049," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,7000000000
4332,21204767," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",198.0,3,3,4,20/03/2023,10000000000
4333,21730540," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4400000000
4334,21975856," Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TPHCM",93.0,2,2,2,20/03/2023,4350000000
4335,21204755," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",80.0,2,2,4,20/03/2023,3200000000
4336,21967959," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",91.0,3,2,3,20/03/2023,3600000000
4337,21204493," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",84.0,3,2,4,20/03/2023,3800000000
4338,21204504," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3200000000
4339,21204486," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",53.0,2,2,4,20/03/2023,2300000000
4340,21712256," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,7270000000
4341,21929277," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",56.0,1,1,2,20/03/2023,3600000000
4342,21203396," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",100.0,2,2,4,20/03/2023,5999000000
4343,21712208," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",160.0,3,3,4,20/03/2023,8500000000
4344,21924141," Tân Kỳ Tân Quý, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",83.0,3,2,2,20/03/2023,3350000000
4345,21204482," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,3,4,20/03/2023,5000000000
4346,21712175," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,5150000000
4347,21204480," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",95.0,2,2,4,20/03/2023,4700000000
4348,21712147," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,5100000000
4349,21204477," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",100.0,2,2,4,20/03/2023,6100000000
4350,21712130," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,5360000000
4351,21901887," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",74.0,2,2,2,20/03/2023,5200000000
4352,21204474," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",100.0,2,2,4,20/03/2023,5999000000
4353,21203115," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.0,2,2,4,20/03/2023,6000000000
4354,21702404," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5100000000
4355,21223800," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,2,2,4,20/03/2023,5000000000
4356,21848446," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",74.0,2,2,2,20/03/2023,5500000000
4357,21236662," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",86.0,2,2,4,20/03/2023,4300000000
4358,21702310," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",121.0,3,3,4,20/03/2023,8800000000
4359,21225749," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,4567000000
4366,21222427," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3500000000
4367,21214888," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",107.5,3,2,4,20/03/2023,5000000000
4368,21214659," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,2,4,20/03/2023,2900000000
4369,21614155," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88.8,2,2,4,20/03/2023,5350000000
4370,21214816," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4800000000
4371,21613360," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96.0,2,2,4,20/03/2023,5000000000
4372,21214591," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63.0,2,1,4,20/03/2023,3150000000
4373,21793241," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85.0,2,2,4,20/03/2023,4500000000
4374,21214527," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104.0,3,2,4,20/03/2023,4500000000
4375,21214518," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71.0,2,2,4,20/03/2023,3270000000
