Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Mã BĐS,Địa chỉ,Giá,Mã ĐVHC
56.0,2,1,Hợp đồng mua bán,06/12/2022,21916920," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",3 tỷ 730 triệu,769
73.0,2,2,Hợp đồng mua bán,06/12/2022,21916981," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",4 tỷ 150 triệu,769
76.0,2,2,Hợp đồng mua bán,06/12/2022,21916995," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",4 tỷ 100 triệu,769
80.0,3,2,Hợp đồng mua bán,06/12/2022,21917830," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",4 tỷ 800 triệu,769
42.0,2,1,Sổ hồng,06/12/2022,21703735," Khương Đình, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",900 triệu,9
50.0,2,1,Sổ hồng,06/12/2022,21678213," Trần Quý Cáp, Phường Văn Chương, Quận Đống Đa, Hà Nội",1 tỷ 100 triệu,6
34.0,1,1,Sổ hồng,06/12/2022,21678685," Đội Cấn, Phường Đội Cấn, Quận Ba Đình, Hà Nội",780 triệu,1
55.0,2,1,Sổ hồng,06/12/2022,21678979," Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",680 triệu,19
55.0,2,1,Sổ hồng,06/12/2022,21682021," Quan Nhân, Phường Nhân Chính, Quận Thanh Xuân, Hà Nội",1 tỷ 100 triệu,9
52.0,2,1,Sổ hồng,06/12/2022,21693347," Thái Thịnh, Phường Thịnh Quang, Quận Đống Đa, Hà Nội",680 triệu,6
34.0,1,1,Sổ hồng,06/12/2022,21715471," Đông Tác, Phường Kim Liên, Quận Đống Đa, Hà Nội",680 triệu,6
28.0,1,1,Sổ hồng,06/12/2022,21725239," Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",590 triệu,6
35.0,1,1,Sổ hồng,06/12/2022,21729811," Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",830 triệu,6
52.0,2,1,Sổ hồng,06/12/2022,21733629," Trích Sài, Phường Bưởi, Quận Tây Hồ, Hà Nội",1 tỷ 200 triệu,3
56.0,3,2,Sổ hồng,06/12/2022,21782533," Nguyễn Trãi, Phường Thanh Xuân Trung, Quận Thanh Xuân, Hà Nội",1 tỷ 380 triệu,9
35.0,1,1,Sổ hồng,06/12/2022,21812220," Mỹ Đình, Phường Mỹ Đình 2, Quận Nam Từ Liêm, Hà Nội",780 triệu,19
71.0,2,2,Sổ hồng,06/12/2022,21334694," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 500 triệu,778
50.0,2,1,Sổ hồng,06/12/2022,21830946," Cự Lộc, Phường Thượng Đình, Quận Thanh Xuân, Hà Nội",1 tỷ 180 triệu,9
48.0,2,1,Sổ hồng,06/12/2022,21894695," Văn Miếu, Phường Văn Miếu, Quận Đống Đa, Hà Nội",990 triệu,6
50.0,2,1,Sổ hồng,06/12/2022,21895323," Ngõ văn chương, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",1 tỷ 50 triệu,6
35.0,1,1,Sổ hồng,06/12/2022,21903304," Đường Láng, Phường Ngã Tư Sở, Quận Đống Đa, Hà Nội",680 triệu,6
35.0,1,1,Sổ hồng,06/12/2022,21918378," Lạc Long Quân, Phường Xuân La, Quận Tây Hồ, Hà Nội",800 triệu,3
100.0,3,2,Sổ hồng,06/12/2022,21253306," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 400 triệu,778
50.0,2,1,Sổ hồng,06/12/2022,21928268," Đê La Thành, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",1 tỷ 150 triệu,6
48.0,2,1,Sổ hồng,06/12/2022,21928688," Hồ Văn Chương, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",1 tỷ 100 triệu,6
72.0,2,2,Sổ hồng,06/12/2022,21624380," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 890 triệu,778
50.0,2,1,Sổ hồng,06/12/2022,21935654," Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",1 tỷ,6
50.0,2,1,Sổ hồng,06/12/2022,21935723," Hoàng Cầu, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",785 triệu,6
35.0,1,1,Sổ hồng,06/12/2022,21926884," Võ Chí Công, Phường Xuân La, Quận Tây Hồ, Hà Nội",800 triệu,3
50.0,2,1,Sổ hồng,06/12/2022,21684268," Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",1 tỷ 90 triệu,6
48.0,2,1,Sổ hồng,06/12/2022,21696321," Khâm Thiên, Phường Khâm Thiên, Quận Đống Đa, Hà Nội",990 triệu,6
52.0,2,1,Sổ hồng,06/12/2022,21900711," Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",1 tỷ 150 triệu,6
52.0,2,1,Sổ hồng,06/12/2022,21926303," Hào Nam, Phường Ô Chợ Dừa, Quận Đống Đa, Hà Nội",1 tỷ 210 triệu,6
50.0,2,1,Sổ hồng,06/12/2022,21938550," Đường Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",1 tỷ 100 triệu,6
35.0,1,1,Sổ hồng,06/12/2022,21938432," Chùa Láng, Phường Láng Thượng, Quận Đống Đa, Hà Nội",680 triệu,6
57.0,2,1,Sổ hồng,06/12/2022,21920159," Đường 70A, Phường Đại Mỗ, Quận Nam Từ Liêm, Hà Nội",1 tỷ 111 triệu,19
71.0,2,2,Sổ hồng,06/12/2022,21210068," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 600 triệu,778
56.0,2,1,Sổ hồng,06/12/2022,21433303," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 300 triệu,778
70.0,2,2,Sổ hồng,06/12/2022,21433573," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 570 triệu,778
81.0,2,2,Sổ hồng,06/12/2022,21865431," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 900 triệu,778
100.0,3,2,Sổ hồng,06/12/2022,21217133," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 550 triệu,778
130.0,3,2,Sổ hồng,06/12/2022,21337095," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 900 triệu,778
71.0,2,1,Sổ hồng,06/12/2022,21725184," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 500 triệu,778
71.0,2,2,Sổ hồng,06/12/2022,21229306," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 350 triệu,778
72.0,2,2,Sổ hồng,06/12/2022,21412991," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 850 triệu,778
128.0,3,2,Sổ hồng,06/12/2022,21638253," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",6 tỷ 700 triệu,778
70.12,2,2,Sổ hồng,06/12/2022,21725002," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 880 triệu,778
71.0,2,2,Sổ hồng,06/12/2022,21725022," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 850 triệu,778
81.0,2,2,Sổ hồng,06/12/2022,21725227," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 900 triệu,778
71.0,2,2,Sổ hồng,06/12/2022,21232223," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 200 triệu,778
68.0,2,2,Sổ hồng,06/12/2022,21458617," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 500 triệu,778
69.0,2,2,Sổ hồng,06/12/2022,21533954," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 600 triệu,778
97.0,3,2,Sổ hồng,06/12/2022,21233135," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 900 triệu,778
71.0,2,2,Sổ hồng,06/12/2022,21280655," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 450 triệu,778
71.0,2,2,Sổ hồng,06/12/2022,21434332," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 500 triệu,778
89.0,2,2,Sổ hồng,06/12/2022,21785538," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 200 triệu,778
83.0,2,2,Sổ hồng,06/12/2022,21785551," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 400 triệu,778
89.0,2,2,Sổ hồng,06/12/2022,21077591," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",4 tỷ,778
57.0,2,1,Sổ hồng,06/12/2022,21231357," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 200 triệu,778
90.0,2,2,Sổ hồng,06/12/2022,21232065," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 200 triệu,778
71.0,2,2,Sổ hồng,06/12/2022,21283665," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 600 triệu,778
71.0,2,2,Sổ hồng,06/12/2022,21575972," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 550 triệu,778
70.0,2,2,Sổ hồng,06/12/2022,21715784," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 700 triệu,778
78.0,2,2,Sổ hồng,06/12/2022,21682265," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 800 triệu,778
70.0,2,2,Sổ hồng,06/12/2022,21715821," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 680 triệu,778
112.0,3,2,Giấy tờ hợp lệ,06/12/2022,21954097," Tôn Đức Thắng, Phường Bến Nghé, Quận 1, TPHCM",25 tỷ 500 triệu,760
45.0,1,1,Hợp đồng mua bán,06/12/2022,21954213," Đường 3 Tháng 2, Phường 10, TP. Vũng Tàu, Bà Rịa - Vũng Tàu",2 tỷ 200 triệu,747
74.0,2,2,Giấy tờ hợp lệ,06/12/2022,21954744," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",3 tỷ 900 triệu,766
73.0,2,2,Sổ hồng,06/12/2022,21955135," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",5 tỷ 300 triệu,768
101.0,3,2,Sổ hồng,06/12/2022,21954889,"216 Trần Duy Hưng, Phường Trung Hòa, Quận Cầu Giấy, Hà Nội",5 tỷ 900 triệu,5
35.0,1,1,Sổ hồng,06/12/2022,21955015," Tân Lập, Phường Đông Hòa, Thành Phố Dĩ An, Bình Dương",1 tỷ 45 triệu,724
96.0,2,2,Sổ hồng,05/12/2022,21331705," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 250 triệu,778
70.0,2,2,Sổ hồng,05/12/2022,21698841," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 700 triệu,778
80.0,2,2,Sổ hồng,05/12/2022,21279277," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 150 triệu,778
147.0,3,2,Sổ hồng,05/12/2022,20434295," Nguyễn Đức Cảnh, Phường Tân Phong, Quận 7, TP.HCM",5 tỷ 400 triệu,778
89.0,2,2,Sổ hồng,05/12/2022,20968988," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 200 triệu,778
68.69,2,2,Sổ hồng,05/12/2022,21447080," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 600 triệu,778
68.0,2,2,Sổ hồng,05/12/2022,21077487," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 500 triệu,778
88.0,3,2,Sổ hồng,05/12/2022,21270812," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3 tỷ,778
71.0,2,2,Sổ hồng,05/12/2022,21186861," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 500 triệu,778
56.0,2,1,Sổ hồng,05/12/2022,21716198," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 350 triệu,778
108.0,2,2,Sổ hồng,05/12/2022,20063090," Đường số 6, Quận 7, TP.HCM",3 tỷ 150 triệu,778
70.0,3,2,Không xác định,05/12/2022,21172188," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 500 triệu,778
130.0,3,2,Sổ hồng,05/12/2022,2412297," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TP.HCM",6 tỷ,778
56.0,2,1,Sổ hồng,05/12/2022,21412986," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 250 triệu,778
85.0,3,2,Sổ hồng,05/12/2022,21153995," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",3 tỷ 150 triệu,778
80.0,2,2,Sổ hồng,05/12/2022,21232258," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 100 triệu,778
56.0,1,1,Sổ hồng,05/12/2022,21249154," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 150 triệu,778
96.0,2,2,Sổ hồng,05/12/2022,21219154," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ,778
71.0,2,2,Sổ hồng,05/12/2022,21334689," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 450 triệu,778
70.0,2,2,Sổ hồng,05/12/2022,21928295," Song Hành, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 850 triệu,769
81.0,2,2,Sổ hồng,05/12/2022,21109495," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 700 triệu,778
67.0,2,2,Sổ hồng,05/12/2022,21946114," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 560 triệu,769
70.12,2,2,Sổ hồng,05/12/2022,21252723," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 550 triệu,778
77.0,2,2,Sổ hồng,05/12/2022,21576096," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 700 triệu,778
89.0,2,2,Sổ hồng,05/12/2022,21009801," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 200 triệu,778
62.0,2,2,Sổ hồng,05/12/2022,21902234," Bông Sao, Phường 5, Quận 8, TPHCM",1 tỷ 300 triệu,776
70.12,2,2,Sổ hồng,05/12/2022,21580691," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 780 triệu,778
135.0,3,2,Sổ hồng,05/12/2022,21084455," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",5 tỷ 200 triệu,778
88.0,2,2,Sổ hồng,05/12/2022,21221626," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 150 triệu,778
71.0,2,2,Sổ hồng,05/12/2022,21279226," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 500 triệu,778
90.0,2,2,Sổ hồng,05/12/2022,21459333," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 300 triệu,778
94.0,2,2,Sổ hồng,05/12/2022,21283690," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 100 triệu,778
71.0,2,1,Sổ hồng,05/12/2022,21109469," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 300 triệu,778
82.0,2,2,Sổ hồng,05/12/2022,21941106," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",4 tỷ,494
82.0,2,2,Sổ hồng,05/12/2022,21941130," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",4 tỷ 300 triệu,494
82.0,2,2,Sổ hồng,05/12/2022,21944423," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",4 tỷ,494
96.0,2,2,Sổ hồng,05/12/2022,20984630," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 200 triệu,778
69.0,2,2,Sổ hồng,05/12/2022,21182611," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 490 triệu,778
71.0,2,1,Sổ hồng,05/12/2022,21265611," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 350 triệu,778
88.0,3,2,Sổ hồng,05/12/2022,21266907," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3 tỷ 100 triệu,778
77.0,2,2,Sổ hồng,05/12/2022,21210262," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 900 triệu,778
90.0,3,2,Sổ hồng,05/12/2022,21266786," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",3 tỷ 200 triệu,778
72.0,2,2,Sổ hồng,05/12/2022,21279013," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 700 triệu,778
120.0,3,2,Sổ hồng,05/12/2022,21579518," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 400 triệu,778
140.0,3,2,Sổ hồng,05/12/2022,20954448," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 300 triệu,778
64.0,1,1,Sổ hồng,05/12/2022,21868853," Nguyễn Cơ Thạch, Phường An Khánh, Quận 2 (TP. Thủ Đức), TPHCM",8 tỷ 400 triệu,769
77.0,2,2,Sổ hồng,05/12/2022,21279248," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 700 triệu,778
69.0,2,2,Hợp đồng mua bán,05/12/2022,21725519," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",4 tỷ,766
70.12,2,2,Sổ hồng,05/12/2022,21433331," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 600 triệu,778
89.0,2,2,Sổ hồng,05/12/2022,20984626," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 100 triệu,778
89.0,2,2,Sổ hồng,05/12/2022,21009800," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 100 triệu,778
69.0,2,2,Giấy tờ hợp lệ,05/12/2022,21795417," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM",4 tỷ 150 triệu,766
75.0,2,2,Hợp đồng mua bán,05/12/2022,21783946," Hoàng Minh Giám, Phường 9, Quận Phú Nhuận, TPHCM",4 tỷ 880 triệu,768
75.0,2,2,Hợp đồng mua bán,05/12/2022,21761486," Phổ Quang, Phường 9, Quận Phú Nhuận, TPHCM",3 tỷ 970 triệu,768
83.0,2,2,Giấy tờ hợp lệ,05/12/2022,21831457," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",4 tỷ 950 triệu,768
71.0,2,2,Sổ hồng,05/12/2022,21210216," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 550 triệu,778
56.0,2,1,Sổ hồng,05/12/2022,21204315," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 270 triệu,778
69.0,2,2,Sổ hồng,05/12/2022,21453131," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 600 triệu,778
71.0,2,1,Sổ hồng,05/12/2022,21253247," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 370 triệu,778
71.0,2,2,Sổ hồng,05/12/2022,21283974," Nguyễn Văn Linh, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 500 triệu,778
70.12,2,2,Sổ hồng,05/12/2022,21252740," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 600 triệu,778
87.0,2,2,Sổ hồng,05/12/2022,21576704," Đường số 48, Phường 3, Quận 4, TPHCM",3 tỷ 200 triệu,773
115.0,3,2,Sổ hồng,05/12/2022,21253391," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",4 tỷ 250 triệu,778
56.0,2,1,Sổ hồng,05/12/2022,21811986," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 400 triệu,778
70.0,2,2,Sổ hồng,05/12/2022,21811977," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 700 triệu,778
69.0,2,2,Sổ hồng,05/12/2022,21811951," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",3 tỷ,778
71.0,2,2,Sổ hồng,05/12/2022,21024686," Nguyễn Văn Linh, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 550 triệu,778
70.12,2,2,Sổ hồng,05/12/2022,21812001," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 850 triệu,778
56.0,2,1,Sổ hồng,05/12/2022,21811944," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 400 triệu,778
68.0,2,2,Sổ hồng,05/12/2022,21560480," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 600 triệu,778
96.0,2,2,Sổ hồng,05/12/2022,21275938," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 200 triệu,778
135.0,3,2,Sổ hồng,05/12/2022,21943472," Liên Tỉnh Lộ 25B, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",6 tỷ 700 triệu,769
80.0,2,2,Sổ hồng,05/12/2022,21768449," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",6 tỷ 700 triệu,778
133.0,3,2,Sổ hồng,05/12/2022,21768443," Tôn Dật Tiên, Phường Tân Phú, Quận 7, TPHCM",7 tỷ 800 triệu,778
83.0,2,2,Sổ hồng,05/12/2022,21767832," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",5 tỷ 350 triệu,778
57.0,2,1,Sổ hồng,05/12/2022,21227215," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 250 triệu,778
82.0,2,2,Sổ hồng,05/12/2022,21820842," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",2 tỷ 520 triệu,773
70.12,2,2,Sổ hồng,05/12/2022,21450599," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 580 triệu,778
56.0,2,1,Sổ hồng,05/12/2022,20922110," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 100 triệu,778
89.0,2,2,Sổ hồng,05/12/2022,21561919," Nguyễn Đổng Chi, Phường Tân Phú, Quận 7, TPHCM",4 tỷ 300 triệu,778
57.0,1,1,Sổ hồng,05/12/2022,21270241," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",2 tỷ 200 triệu,778
66.0,2,2,Sổ đỏ,05/12/2022,21922981," Đường G, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",2 tỷ 650 triệu,769
78.0,2,2,Sổ hồng,05/12/2022,21587747," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",3 tỷ 650 triệu,778
80.0,2,2,Giấy tờ hợp lệ,05/12/2022,21769909," Lương Định Của, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",5 tỷ 150 triệu,769
160.0,3,3,Không xác định,05/12/2022,21952448," Ngô Tất Tố, Phường 21, Quận Bình Thạnh, TPHCM",18 tỷ 500 triệu,765
70.12,2,2,Sổ hồng,05/12/2022,21953596," Phạm Văn Nghị, Phường Tân Phong, Quận 7, TPHCM",3 tỷ 300 triệu,778
116.0,3,2,Sổ hồng,05/12/2022,21952516," Võ Chí Công, Phường Phú Thượng, Quận Tây Hồ, Hà Nội",4 tỷ 800 triệu,3
112.0,3,2,Sổ hồng,05/12/2022,21952621," Nguyễn Lương Bằng, Phường Tân Phú, Quận 7, TPHCM",10 tỷ 322 triệu,778
246.0,4,4,Giấy tờ hợp lệ,05/12/2022,21952809," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",40 tỷ,769
80.0,2,2,Sổ hồng,05/12/2022,21952899," Nguyễn Văn Trỗi, Phường 15, Quận Phú Nhuận, TPHCM",5 tỷ 500 triệu,768
82.0,2,2,Sổ đỏ,05/12/2022,21953706," Phạm Kiệt, Phường Khuê Mỹ, Quận Ngũ Hành Sơn, Đà Nẵng",4 tỷ 182 triệu,494
96.0,2,2,Sổ đỏ,05/12/2022,21953449," Cầu Giấy, Phường Dịch Vọng, Quận Cầu Giấy, Hà Nội",3 tỷ 580 triệu,5
47.0,1,1,Hợp đồng mua bán,05/12/2022,21953230," Nguyễn Xiển, Phường Long Bình, Quận 9 (TP. Thủ Đức), TPHCM",2 tỷ 250 triệu,769
99.0,3,2,Giấy tờ hợp lệ,04/12/2022,21736531," Nguyễn Hữu Thọ, Phường Tân Hưng, Quận 7, TPHCM",5 tỷ 250 triệu,778
68.0,2,2,Sổ hồng,04/12/2022,21933768," Đỗ Xuân Hợp, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 750 triệu,769
84.0,3,2,Sổ hồng,04/12/2022,21933766," Trịnh Quang Nghị, Xã Phong Phú, Huyện Bình Chánh, TPHCM",1 tỷ 825 triệu,785
53.0,1,1,Sổ hồng,04/12/2022,21933765," Gò Cát, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",1 tỷ 366 triệu,769
67.0,2,2,Sổ hồng,04/12/2022,21933753," Xa Lộ Hà Nội, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",3 tỷ 460 triệu,769
75.0,2,2,Không xác định,04/12/2022,21933751," Trương Phước Phan, Phường Bình Trị Đông, Quận Bình Tân, TPHCM",2 tỷ 400 triệu,777
80.0,2,2,Sổ hồng,04/12/2022,21933748," Âu Cơ, Phường Tân Thành, Quận Tân Phú, TPHCM",2 tỷ 150 triệu,767
85.0,3,2,Sổ hồng,04/12/2022,21933746," Song Hành, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",3 tỷ 290 triệu,769
67.0,2,2,Sổ hồng,04/12/2022,21933743," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",1 tỷ 879 triệu,765
