Mã BĐS,Địa chỉ,Diện tích,Phòng ngủ,Phòng tắm,Pháp lý,Ngày đăng,Giá nhà
21214506," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",84 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 500 triệu
21214393," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 900 triệu
21214398," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 500 triệu
21743009," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 150 triệu
21214371," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 800 triệu
21796319," Phổ Quang, Phường 9, Quận Phú Nhuận, TPHCM",70 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 200 triệu
21214357," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 900 triệu
21214306," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 300 triệu
21741470," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",121 m2,3,2,Hợp đồng mua bán,20/03/2023,8 tỷ 700 triệu
21740844," Khuông Việt, Phường Phú Trung, Quận Tân Phú, TPHCM",75 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 850 triệu
21203323," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",160 m2,4,4,Hợp đồng mua bán,20/03/2023,11 tỷ
21738175," Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",64 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 450 triệu
21203138," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",95 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 100 triệu
21614338," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Sổ hồng,20/03/2023,4 tỷ 950 triệu
21552099," Lũy Bán Bích, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",80 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 550 triệu
21201380," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 600 triệu
21614645," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Không xác định,20/03/2023,5 tỷ 460 triệu
21534064," Lê Đức Thọ, Phường 15, Quận Gò Vấp, TPHCM",54 m2,2,1,Hợp đồng mua bán,20/03/2023,2 tỷ 300 triệu
21242756," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM","88,8 m2",2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 800 triệu
21614291," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117 m2,3,2,Không xác định,20/03/2023,5 tỷ 890 triệu
21517960," Lê Đức Thọ, Phường 15, Quận Gò Vấp, TPHCM",68 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 900 triệu
21244390," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,55 triệu
21614270," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",92 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 580 triệu
22050595," Hồng Hà, Phường 9, Quận Phú Nhuận, TPHCM",74 m2,2,2,Sổ hồng,20/03/2023,4 tỷ 600 triệu
21235919," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 400 triệu
21614246," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",119 m2,3,2,Hợp đồng mua bán,20/03/2023,7 tỷ
21235918," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",84 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 200 triệu
21614221," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 450 triệu
21235836," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 300 triệu
21614183," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 190 triệu
21614200," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117 m2,3,2,Hợp đồng mua bán,20/03/2023,6 tỷ 990 triệu
21231519," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,6 tỷ
21614146," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Không xác định,20/03/2023,7 tỷ 600 triệu
22000029," Tô Ký, Phường Trung Mỹ Tây, Quận 12, TPHCM",62 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 200 triệu
21997562," Hòa Bình, Phường Hiệp Tân, Quận Tân Phú, TPHCM",65 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 130 triệu
21794898," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",135 m2,3,2,Hợp đồng mua bán,20/03/2023,7 tỷ 600 triệu
21993613," Cộng Hòa, Phường 12, Quận Tân Bình, TPHCM",75 m2,2,2,Sổ hồng,20/03/2023,3 tỷ 780 triệu
21226595," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",68 m2,2,2,Hợp đồng mua bán,20/03/2023,12 triệu
21987829," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",54 m2,2,2,Hợp đồng mua bán,20/03/2023,1 tỷ 600 triệu
21994709," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM","63,8 m2",2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 950 triệu
21222309," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",84 m2,3,2,Hợp đồng mua bán,20/03/2023,3 tỷ 500 triệu
21791972," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 190 triệu
21994474," Nguyễn Hữu Cảnh, Phường 22, Quận Bình Thạnh, TPHCM",113 m2,2,2,Giấy tờ hợp lệ,20/03/2023,3 tỷ 520 triệu
21222337," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 800 triệu
21980248," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",53 m2,1,1,Sổ hồng,20/03/2023,2 tỷ 150 triệu
21994438," Tôn Đản, Phường 13, Quận 4, TPHCM",90 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 880 triệu
21222274," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 100 triệu
21993599," Đường số 7, Phường An Lạc, Quận Bình Tân, TPHCM",76 m2,2,2,Không xác định,20/03/2023,2 tỷ 190 triệu
21994371," Điện Biên Phủ, Phường 25, Quận Bình Thạnh, TPHCM",57 m2,2,1,Không xác định,20/03/2023,1 tỷ 510 triệu
21222265," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117 m2,3,2,Hợp đồng mua bán,20/03/2023,6 tỷ 800 triệu
21993563," Lương Định Của, Phường Bình Khánh, Quận 2 (TP. Thủ Đức), TPHCM",76 m2,2,2,Không xác định,20/03/2023,2 tỷ 610 triệu
21994278," Tạ Quang Bửu, Phường 5, Quận 8, TPHCM",100 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 770 triệu
21219072," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104 m2,3,2,Hợp đồng mua bán,20/03/2023,4 tỷ 500 triệu
21993551," Trường Sa, Phường 17, Quận Bình Thạnh, TPHCM",54 m2,2,2,Không xác định,20/03/2023,1 tỷ 950 triệu
21744596," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",200 m2,3,2,Hợp đồng mua bán,20/03/2023,11 tỷ
21994275," Đường số 17, Phường Hiệp Bình Chánh, Quận Thủ Đức (TP. Thủ Đức), TPHCM","71,4 m2",2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 520 triệu
21214347," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 900 triệu
21993544," Đường số 30, Phường Linh Đông, Quận Thủ Đức (TP. Thủ Đức), TPHCM",76 m2,2,2,Không xác định,20/03/2023,1 tỷ 450 triệu
21700347," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",99 m2,3,2,Giấy tờ hợp lệ,20/03/2023,5 tỷ 300 triệu
21994268," Bến Vân Đồn, Phường 6, Quận 4, TPHCM","73,35 m2",2,2,Giấy tờ hợp lệ,20/03/2023,2 tỷ 350 triệu
22034922," Hoa Cau, Phường 4, Quận Phú Nhuận, TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 950 triệu
21201402," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 200 triệu
21993527," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",35 m2,1,1,Không xác định,20/03/2023,1 tỷ 710 triệu
21744576," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 141 triệu
21655945," Phan Văn Trị, Phường 10, Quận Gò Vấp, TPHCM",87 m2,2,2,Sổ hồng,20/03/2023,3 tỷ 950 triệu
21994267," Cao Lỗ, Phường 4, Quận 8, TPHCM",70 m2,2,2,Không xác định,20/03/2023,1 tỷ 250 triệu
22031450," Xa Lộ Hà Nội, Phường Hiệp Phú, Quận 9 (TP. Thủ Đức), TPHCM",66 m2,2,1,Sổ hồng,20/03/2023,127 triệu
21214232," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 400 triệu
21650958," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 700 triệu
21612055," Nguyễn Thượng Hiền, Phường 5, Quận Phú Nhuận, TPHCM",94 m2,2,2,Sổ hồng,20/03/2023,4 tỷ 350 triệu
21994258," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",66 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 480 triệu
22030412," Quốc Lộ 1A, Phường Tân Tạo, Quận Bình Tân, TPHCM",51 m2,2,2,Sổ hồng,20/03/2023,980 triệu
21635456," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",121 m2,3,3,Hợp đồng mua bán,20/03/2023,8 tỷ
21489196," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",73 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 850 triệu
21235923," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104 m2,3,3,Hợp đồng mua bán,20/03/2023,4 tỷ 500 triệu
21635402," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 400 triệu
21557374," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",78 m2,3,2,Sổ hồng,20/03/2023,2 tỷ 850 triệu
21994248," Gò Dưa, Phường Tam Bình, Quận Thủ Đức (TP. Thủ Đức), TPHCM",87 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 320 triệu
21235893," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",160 m2,3,2,Hợp đồng mua bán,20/03/2023,11 tỷ 500 triệu
21635420," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 190 triệu
21993279," Nguyễn Văn Đậu, Phường 6, Quận Bình Thạnh, TPHCM",100 m2,2,2,Không xác định,20/03/2023,3 tỷ 140 triệu
21994240," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM",75 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 620 triệu
21236730," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 150 triệu
21993274," Nguyễn Xí, Phường 26, Quận Bình Thạnh, TPHCM",67 m2,2,2,Không xác định,20/03/2023,2 tỷ 680 triệu
21635387," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",218 m2,3,3,Hợp đồng mua bán,20/03/2023,11 tỷ 772 triệu
21994231," Tạ Quang Bửu, Phường 6, Quận 8, TPHCM",60 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 420 triệu
21214186," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 900 triệu
21993272," Trương Quốc Dung, Phường 8, Quận Phú Nhuận, TPHCM",79 m2,2,2,Không xác định,20/03/2023,2 tỷ 910 triệu
22016048," Phan Văn Hớn, Phường Tân Thới Nhất, Quận 12, TPHCM",65 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 900 triệu
21994213," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",68 m2,2,2,Không xác định,20/03/2023,1 tỷ 660 triệu
22028628," Đường số 35, Phường Cát Lái, Quận 2 (TP. Thủ Đức), TPHCM",73 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 550 triệu
21231494," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 300 triệu
21993268," Nguyễn Thị Định, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",70 m2,2,2,Không xác định,20/03/2023,2 tỷ 645 triệu
21994192," Nguyễn Duy Trinh, Phường Bình Trưng Tây, Quận 2 (TP. Thủ Đức), TPHCM",72 m2,2,2,Không xác định,20/03/2023,2 tỷ 550 triệu
22028625," Bắc Bình, Phường 19, Quận Bình Thạnh, TPHCM",54 m2,2,1,Sổ hồng,20/03/2023,2 tỷ 150 triệu
21993266," Trần Lựu, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",90 m2,3,2,Không xác định,20/03/2023,2 tỷ 790 triệu
21628389," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 400 triệu
22054492," Tân Chánh Hiệp 21, Phường Tân Chánh Hiệp, Quận 12, TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 950 triệu
21994169," Cao Lỗ, Phường 4, Quận 8, TPHCM",70 m2,2,2,Không xác định,20/03/2023,1 tỷ 650 triệu
22040349," Cao Lỗ, Phường 4, Quận 8, TPHCM",1 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 420 triệu
21219182," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",112 m2,3,3,Hợp đồng mua bán,20/03/2023,4 tỷ 200 triệu
21614353," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",127 m2,3,2,Không xác định,20/03/2023,7 tỷ 700 triệu
21993263," Đường số 66, Phường Thảo Điền, Quận 2 (TP. Thủ Đức), TPHCM",66 m2,2,2,Không xác định,20/03/2023,2 tỷ 860 triệu
21994154," Hồ Học Lãm, Phường An Lạc, Quận Bình Tân, TPHCM",64 m2,2,2,Không xác định,20/03/2023,970 triệu
22040340," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",68 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 750 triệu
21793199," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 200 triệu
21993261," Lũy Bán Bích, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",66 m2,2,2,Không xác định,20/03/2023,1 tỷ 520 triệu
21998653," Trịnh Đình Thảo, Phường Hòa Thạnh, Quận Tân Phú, TPHCM",72 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 700 triệu
21994113," An Phú Đông 1, Phường Tân Thới Nhất, Quận 12, TPHCM",65 m2,2,2,Không xác định,20/03/2023,1 tỷ 285 triệu
22040328," Nguyễn Cửu Phú, Phường Tân Tạo A, Quận Bình Tân, TPHCM",54 m2,2,2,Không xác định,20/03/2023,1 tỷ 90 triệu
21232524," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",63 m2,2,1,Hợp đồng mua bán,20/03/2023,3 tỷ 199 triệu
21993258," Lê Đại Hành, Phường 15, Quận 11, TPHCM",88 m2,2,2,Không xác định,20/03/2023,2 tỷ 415 triệu
22000698," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",58 m2,2,1,Giấy tờ hợp lệ,20/03/2023,2 tỷ 950 triệu
21994075," Phan Huy Ích, Phường 15, Quận Tân Bình, TPHCM",83 m2,2,2,Không xác định,20/03/2023,1 tỷ 550 triệu
21232572," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,7 tỷ
21993256," Trương Công Định, Phường 14, Quận Tân Bình, TPHCM",72 m2,2,2,Không xác định,20/03/2023,1 tỷ 940 triệu
21232600," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",121 m2,3,3,Hợp đồng mua bán,20/03/2023,7 tỷ 979 triệu
21793203," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 400 triệu
21993049," Xa Lộ Hà Nội, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",98 m2,2,2,Không xác định,20/03/2023,2 tỷ 970 triệu
22030428," Mai Chí Thọ, Phường An Phú, Quận 2 (TP. Thủ Đức), TPHCM",56 m2,1,1,Sổ hồng,20/03/2023,1 tỷ 170 triệu
21232634," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 500 triệu
21793222," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 200 triệu
21992744," Phạm Thế Hiển, Phường 6, Quận 8, TPHCM",67 m2,2,2,Không xác định,20/03/2023,1 tỷ 870 triệu
22030425," Bến Vân Đồn, Phường 12, Quận 4, TPHCM",40 m2,1,1,Sổ hồng,20/03/2023,1 tỷ 945 triệu
21232758," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,6 tỷ
21793233," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 147 triệu
21993647," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",68 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 650 triệu
21232720," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",96 m2,2,2,Hợp đồng mua bán,20/03/2023,6 tỷ
21993646," Cộng Hòa, Phường 12, Quận Tân Bình, TPHCM",75 m2,2,2,Không xác định,20/03/2023,1 tỷ 870 triệu
22030420," Phan Chu Trinh, Phường 12, Quận Bình Thạnh, TPHCM",60 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 40 triệu
21993587," Bến Vân Đồn, Phường 1, Quận 4, TPHCM",75 m2,2,2,Không xác định,20/03/2023,1 tỷ 910 triệu
22011931," Phổ Quang, Phường 2, Quận Tân Bình, TPHCM",99 m2,3,2,Giấy tờ hợp lệ,20/03/2023,4 tỷ 800 triệu
22030415," Hoàng Hoa Thám, Phường 13, Quận Tân Bình, TPHCM",87 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 295 triệu
22003234," Đào Trí, Phường Phú Thuận, Quận 7, TPHCM",66 m2,2,2,Hợp đồng mua bán,20/03/2023,2 tỷ 342 triệu
21795115," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",98 m2,3,2,Hợp đồng mua bán,20/03/2023,4 tỷ 900 triệu
21993489," Ngô Tất Tố, Phường 19, Quận Bình Thạnh, TPHCM",60 m2,2,1,Không xác định,20/03/2023,1 tỷ 530 triệu
22014043," Lương Minh Nguyệt, Phường Tân Thới Hòa, Quận Tân Phú, TPHCM",86 m2,3,2,Sổ hồng,20/03/2023,3 tỷ 650 triệu
22030414," Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức (TP. Thủ Đức), TPHCM",63 m2,3,2,Sổ hồng,20/03/2023,1 tỷ 150 triệu
21235905," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",104 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 400 triệu
21993484," Xô Viết Nghệ Tĩnh, Phường 25, Quận Bình Thạnh, TPHCM",56 m2,2,1,Không xác định,20/03/2023,2 tỷ 15 triệu
21994367," Nguyễn Tất Thành, Phường 18, Quận 4, TPHCM",82 m2,2,2,Giấy tờ hợp lệ,20/03/2023,2 tỷ 140 triệu
22030407," Phạm Viết Chánh, Phường 19, Quận Bình Thạnh, TPHCM",66 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 370 triệu
21793194," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",88 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 300 triệu
21993471," Phan Huy Ích, Phường 15, Quận Tân Bình, TPHCM",90 m2,2,2,Không xác định,20/03/2023,2 tỷ 155 triệu
21994362," Hồng Hà, Phường 2, Quận Tân Bình, TPHCM","74,18 m2",2,2,Giấy tờ hợp lệ,20/03/2023,2 tỷ 80 triệu
22030404," Hoàng Quốc Việt, Phường Phú Thuận, Quận 7, TPHCM",56 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 840 triệu
21256890," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117 m2,3,2,Hợp đồng mua bán,20/03/2023,5 tỷ 500 triệu
21993450," Nguyễn Lương Bằng, Phường Phú Mỹ, Quận 7, TPHCM",85 m2,2,2,Không xác định,20/03/2023,1 tỷ 380 triệu
21817590," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",53 m2,1,1,Hợp đồng mua bán,20/03/2023,2 tỷ 850 triệu
21994359," Nguyễn Hữu Thọ, Xã Phước Kiển, Huyện Nhà Bè, TPHCM","69,42 m2",2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 650 triệu
22030403," Võ Chí Công, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",65 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 900 triệu
21256855," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM","88,8 m2",2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 800 triệu
21994356," Võ Văn Kiệt, Phường An Lạc, Quận Bình Tân, TPHCM",75 m2,2,2,Không xác định,20/03/2023,2 tỷ 300 triệu
22030399," Liên Phường, Phường Phú Hữu, Quận 9 (TP. Thủ Đức), TPHCM",79 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 300 triệu
21263541," Đường CN1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",71 m2,2,2,Hợp đồng mua bán,20/03/2023,3 tỷ 450 triệu
21792058," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",117 m2,3,2,Hợp đồng mua bán,20/03/2023,5 tỷ 600 triệu
22065683," Vườn Lài, Phường Phú Thọ Hòa, Quận Tân Phú, TPHCM",80 m2,2,2,Sổ hồng,20/03/2023,2 tỷ 400 triệu
21994355," Âu Cơ, Phường Tân Sơn Nhì, Quận Tân Phú, TPHCM",92 m2,2,2,Giấy tờ hợp lệ,20/03/2023,2 tỷ 320 triệu
22028649," Hoa Cau, Phường 7, Quận Phú Nhuận, TPHCM",68 m2,2,2,Sổ đỏ,20/03/2023,1 tỷ 950 triệu
21994351," Đường số 83, Phường Bình An, Quận 2 (TP. Thủ Đức), TPHCM",69 m2,2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 650 triệu
21792054," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",85 m2,2,2,Hợp đồng mua bán,20/03/2023,4 tỷ 400 triệu
21994340," Phạm Văn Đồng, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM","60,23 m2",2,2,Giấy tờ hợp lệ,20/03/2023,1 tỷ 480 triệu
21792061," Đường N1, Phường Sơn Kỳ, Quận Tân Phú, TPHCM",86 m2,2,2,Hợp đồng mua bán,20/03/2023,5 tỷ 990 triệu
21994338," Đào Trinh Nhất, Phường Linh Tây, Quận Thủ Đức (TP. Thủ Đức), TPHCM",89 m2,2,2,Không xác định,20/03/2023,1 tỷ 390 triệu
22028637," Ngô Chí Quốc, Phường Bình Chiểu, Quận Thủ Đức (TP. Thủ Đức), TPHCM",60 m2,2,2,Sổ hồng,20/03/2023,1 tỷ 280 triệu
